PROT1	PROT2	RANK_MAJOR	RANK_MINOR	TYPE	PDB_ID	BIO_UNIT	CHAIN1	MODEL1	SEQ_IDENT1	COVERAGE1	SEQ_BEGIN1	SEQ_END1	DOMAIN1	CHAIN2	MODEL2	SEQ_IDENT2	COVERAGE2	SEQ_BEGIN2	SEQ_END2	DOMAIN2	FILENAME
Q8IY34	Q8N697	1	0	Dom_dom_model	4oh3	-	A	-	20.9	63.5	102	518	PTR2	B	-	22.7	66.0	104	518	PTR2	Q8IY34-Q8N697-MDD-PTR2-PTR2-4oh3-A-99-532-B-99-532.pdb
Q8IY37	Q9NY93	1	0	Dom_dom_model	5f9f	-	I	-	12.9	13.1	261	412	DEAD	E	-	16.9	29.4	33	201	DEAD	Q8IY37-Q9NY93-MDD-DEAD-DEAD-5f9f-I-244-420-E-244-420.pdb
Q8IY57	Q99496	1	0	Model	3ixs	2	D	0	84.8	18.3	101	133	-	C	0	99.1	33.0	223	333	-	Q8IY57-Q99496-MDL-3ixs.pdb2-D-0-C-0.pdb
Q8IY92	Q8IY92	1	0	Structure	4uyi	1	A	3	98.3	6.6	668	788	-	A	4	98.3	6.6	668	788	-	Q8IY92-Q8IY92-EXP-4uyi.pdb1-A-3-A-4.pdb
Q8IYB3	Q9BWJ5	1	0	Structure	6ff4	1	Y	0	100.0	10.5	32	126	-	x	0	100.0	91.9	1	79	-	Q8IYB3-Q9BWJ5-EXP-6ff4.pdb1-Y-0-x-0.pdb
Q8IYD8	Q8N2Z9	1	0	Structure	4e45	1	E	0	90.5	5.7	676	791	-	A	0	100.0	73.9	4	105	-	Q8IYD8-Q8N2Z9-EXP-4e45.pdb1-E-0-A-0.pdb
Q8IYD8	Q96AY2	1	0	Dom_dom_model	4p0s	-	A	-	12.5	5.2	1841	1947	ERCC4	B	-	63.8	24.4	269	439	ERCC4	Q8IYD8-Q96AY2-MDD-ERCC4-ERCC4-4p0s-A-273-415-B-256-439.pdb
Q8IYD8	Q96E14	1	0	Structure	4day	1	C	0	100.0	0.6	1226	1237	-	B	0	83.7	91.8	13	147	-	Q8IYD8-Q96E14-EXP-4day.pdb1-C-0-B-0.pdb
Q8IYD8	Q9BTP7	1	0	Structure	4bxo	1	A	0	92.7	10.6	1818	2035	-	B	0	96.1	94.4	12	214	-	Q8IYD8-Q9BTP7-EXP-4bxo.pdb1-A-0-B-0.pdb
Q8IYD8	Q9H9A7	1	0	Structure	4day	1	C	0	100.0	0.6	1226	1237	-	A	0	100.0	23.0	482	625	-	Q8IYD8-Q9H9A7-EXP-4day.pdb1-C-0-A-0.pdb
Q8IYM1	Q8IYM1	1	0	Structure	6mq9	6	B	0	98.5	75.7	47	317	-	C	1	97.8	75.4	48	317	-	Q8IYM1-Q8IYM1-EXP-6mq9.pdb6-B-0-C-1.pdb
Q8IYM1	Q8WYJ6	1	0	Model	6mq9	6	B	0	98.5	75.7	47	317	-	C	1	45.0	72.8	24	290	-	Q8IYM1-Q8WYJ6-MDL-6mq9.pdb6-B-0-C-1.pdb
Q8IYM1	Q99719	1	0	Model	6mq9	6	B	0	98.5	75.7	47	317	-	C	1	47.2	72.1	43	308	-	Q8IYM1-Q99719-MDL-6mq9.pdb6-B-0-C-1.pdb
Q8IYT8	Q8IYT8	1	0	Structure	6qav	1	B	0	97.8	26.4	1	273	-	A	0	99.6	26.3	1	272	-	Q8IYT8-Q8IYT8-EXP-6qav.pdb1-B-0-A-0.pdb
Q8IYU2	Q96CV9	1	0	Model	2v4h	1	D	1	36.6	12.3	105	216	-	B	1	42.5	13.9	423	502	-	Q8IYU2-Q96CV9-MDL-2v4h.pdb1-D-1-B-1.pdb
Q8IYU8	Q8IYU8	1	0	Structure	6iih	1	B	0	88.4	71.4	85	394	-	A	0	89.8	72.6	85	399	-	Q8IYU8-Q8IYU8-EXP-6iih.pdb1-B-0-A-0.pdb
Q8IYU8	Q9BPX6	1	0	Structure	6le5	2	C	0	86.1	71.4	90	399	-	D	0	89.7	71.2	105	443	-	Q8IYU8-Q9BPX6-EXP-6le5.pdb2-C-0-D-0.pdb
Q8IYX8	Q8IYX8	1	0	Model	4l0r	1	B	0	45.6	14.8	318	385	-	A	0	45.6	14.8	318	385	-	Q8IYX8-Q8IYX8-MDL-4l0r.pdb1-B-0-A-0.pdb
Q8IZ41	Q8IZ41	1	0	Structure	2p5s	1	B	0	94.2	23.1	541	711	-	A	0	92.4	23.0	541	710	-	Q8IZ41-Q8IZ41-EXP-2p5s.pdb1-B-0-A-0.pdb
Q8IZD4	Q9NPI6	1	0	Dom_dom_model	1q67	-	A	-	21.9	18.3	16	128	DCP1	B	-	17.7	19.6	9	122	DCP1	Q8IZD4-Q9NPI6-MDD-DCP1-DCP1-1q67-A-22-220-B-19-220.pdb
Q8IZD9	Q92556	1	0	Model	3a98	1	A	0	42.1	8.0	2	164	-	B	0	93.4	27.2	530	727	-	Q8IZD9-Q92556-MDL-3a98.pdb1-A-0-B-0.pdb
Q8IZI9	Q8IZI9	1	0	Structure	3hhc	1	C	0	93.2	82.7	35	196	-	A	0	93.9	83.2	34	196	-	Q8IZI9-Q8IZI9-EXP-3hhc.pdb1-C-0-A-0.pdb
Q8IZJ1	Q92859	1	0	Dom_dom_model	1evt	-	C	-	25.6	8.3	164	243	I-set	D	-	26.2	5.5	347	427	I-set	Q8IZJ1-Q92859-MDD-I-set-I-set-1evt-C-160-247-D-259-358.pdb
Q8IZK6	Q8IZK6	1	0	Structure	6hrr	1	A	0	90.6	33.7	92	282	-	A	3	90.6	33.7	92	282	-	Q8IZK6-Q8IZK6-EXP-6hrr.pdb1-A-0-A-3.pdb
Q8IZP0	Q9BX66	1	0	Model	2d1x	1	B	0	56.0	9.8	452	501	-	A	0	41.2	3.9	1238	1288	-	Q8IZP0-Q9BX66-MDL-2d1x.pdb1-B-0-A-0.pdb
Q8IZP0	Q9NYB9	1	0	Model	2d1x	1	B	0	56.0	9.8	452	501	-	A	0	54.0	9.7	457	506	-	Q8IZP0-Q9NYB9-MDL-2d1x.pdb1-B-0-A-0.pdb
Q8IZP0	Q9Y2A7	1	0	Model	3p8c	1	F	0	89.6	30.3	1	154	-	B	0	97.4	98.8	7	1121	-	Q8IZP0-Q9Y2A7-MDL-3p8c.pdb1-F-0-B-0.pdb
Q8IZQ1	Q9GZQ8	1	0	Model	3wim	1	B	0	100.0	0.3	3341	3352	-	A	0	31.3	92.0	7	121	-	Q8IZQ1-Q9GZQ8-MDL-3wim.pdb1-B-0-A-0.pdb
Q8IZQ1	Q9H0R8	1	0	Model	3wim	1	B	0	100.0	0.3	3341	3352	-	A	0	87.1	99.1	1	116	-	Q8IZQ1-Q9H0R8-MDL-3wim.pdb1-B-0-A-0.pdb
Q8IZU0	Q8IZU0	1	0	Dom_dom_model	4cpc	-	G	-	30.1	65.1	62	186	Cor1	H	-	30.1	65.1	62	186	Cor1	Q8IZU0-Q8IZU0-MDD-Cor1-Cor1-4cpc-G-83-214-H-83-214.pdb
Q8IZU3	Q8IZU3	1	0	Structure	4cpc	1	F	0	100.0	61.0	81	224	-	G	0	100.0	64.4	70	221	-	Q8IZU3-Q8IZU3-EXP-4cpc.pdb1-F-0-G-0.pdb
Q8IZX4	Q8IZX4	1	0	Structure	3hmh	2	A	0	100.0	7.1	1523	1651	-	A	1	100.0	7.1	1523	1651	-	Q8IZX4-Q8IZX4-EXP-3hmh.pdb2-A-0-A-1.pdb
Q8N0W4	Q8N0W4	1	0	Structure	3be8	1	B	0	95.9	68.0	43	597	-	A	0	96.4	68.0	43	597	-	Q8N0W4-Q8N0W4-EXP-3be8.pdb1-B-0-A-0.pdb
Q8N0X4	Q8N0X4	1	0	Structure	5vxc	1	A	1	100.0	88.5	40	340	-	A	2	100.0	88.5	40	340	-	Q8N0X4-Q8N0X4-EXP-5vxc.pdb1-A-1-A-2.pdb
Q8N122	Q8WUA4	1	0	Dom_dom_model	6r5y	-	B	-	15.0	2.5	1159	1194	WD40	A	-	16.7	3.0	614	642	WD40	Q8N122-Q8WUA4-MDD-WD40-WD40-6r5y-B-116-154-A-1-31.pdb
Q8N122	Q96B36	1	0	Structure	6sb0	1	N	0	80.1	98.4	18	1331	-	O	0	79.3	11.3	204	232	-	Q8N122-Q96B36-EXP-6sb0.pdb1-N-0-O-0.pdb
Q8N122	Q9HB90	1	0	Structure	6u62	1	A	0	84.6	98.3	21	1332	-	C	0	89.5	78.4	59	371	-	Q8N122-Q9HB90-EXP-6u62.pdb1-A-0-C-0.pdb
Q8N126	Q8N126	1	0	Structure	1z9m	1	B	0	100.0	26.4	27	131	-	A	0	100.0	26.1	28	131	-	Q8N126-Q8N126-EXP-1z9m.pdb1-B-0-A-0.pdb
Q8N149	Q8N149	1	0	Structure	2otp	1	B	0	99.5	40.2	26	219	-	A	0	99.0	40.2	26	219	-	Q8N149-Q8N149-EXP-2otp.pdb1-B-0-A-0.pdb
Q8N157	Q8N157	1	0	Model	2drm	2	D	0	51.0	4.3	1056	1106	-	C	0	51.0	4.3	1056	1106	-	Q8N157-Q8N157-MDL-2drm.pdb2-D-0-C-0.pdb
Q8N159	Q8N159	1	0	Structure	4k30	2	X	0	100.0	28.3	377	527	-	X	1	100.0	28.3	377	527	-	Q8N159-Q8N159-EXP-4k30.pdb2-X-0-X-1.pdb
Q8N1F7	Q92621	1	0	Structure	5ijo	1	O	5	92.4	78.5	173	815	-	P	5	61.0	83.7	9	1692	-	Q8N1F7-Q92621-EXP-5ijo.pdb1-O-5-P-5.pdb
Q8N1F7	Q9BVL2	1	0	Structure	5ijn	1	C	0	92.4	78.5	173	815	-	G	0	100.0	28.5	248	418	-	Q8N1F7-Q9BVL2-EXP-5ijn.pdb1-C-0-G-0.pdb
Q8N1G2	Q8N1G2	1	0	Structure	4n4a	2	A	0	98.0	48.6	140	545	-	A	1	98.0	48.6	140	545	-	Q8N1G2-Q8N1G2-EXP-4n4a.pdb2-A-0-A-1.pdb
Q8N1I0	Q92556	1	0	Model	3a98	2	C	0	37.7	8.1	2	160	-	D	0	81.3	27.2	530	727	-	Q8N1I0-Q92556-MDL-3a98.pdb2-C-0-D-0.pdb
Q8N1N4	Q92764	1	0	Model	4zry	1	B	0	61.2	19.8	318	420	-	A	0	54.5	24.2	295	404	-	Q8N1N4-Q92764-MDL-4zry.pdb1-B-0-A-0.pdb
Q8N1Q1	Q8N1Q1	1	0	Structure	5ohh	1	B	0	100.0	98.5	5	262	-	A	0	100.0	98.9	4	262	-	Q8N1Q1-Q8N1Q1-EXP-5ohh.pdb1-B-0-A-0.pdb
Q8N1Q8	Q8N1Q8	1	0	Structure	4ae7	1	A	0	94.4	79.4	52	247	-	A	1	94.4	79.4	52	247	-	Q8N1Q8-Q8N1Q8-EXP-4ae7.pdb1-A-0-A-1.pdb
Q8N2I9	Q96RU8	1	0	Dom_dom_model	3dak	-	B	-	16.1	47.1	78	326	Pkinase	A	-	13.4	53.5	135	338	Pkinase	Q8N2I9-Q96RU8-MDD-Pkinase-Pkinase-3dak-B-17-291-A-17-291.pdb
Q8N2N9	Q8N2N9	1	0	Model	2rfm	3	B	0	33.1	12.0	80	242	-	B	1	33.1	12.0	80	242	-	Q8N2N9-Q8N2N9-MDL-2rfm.pdb3-B-0-B-1.pdb
Q8N2Q7	Q8N2Q7	1	0	Structure	5ojk	1	B	0	89.2	69.8	52	653	-	A	0	89.1	69.9	52	654	-	Q8N2Q7-Q8N2Q7-EXP-5ojk.pdb1-B-0-A-0.pdb
Q8N2Y8	Q9H0U4	1	0	Model	6if2	1	A	0	100.0	12.9	984	1178	-	B	0	63.6	80.6	1	162	-	Q8N2Y8-Q9H0U4-MDL-6if2.pdb1-A-0-B-0.pdb
Q8N2Z9	Q8N2Z9	1	0	Structure	4ne3	1	A	0	96.7	66.7	14	105	-	A	1	96.7	66.7	14	105	-	Q8N2Z9-Q8N2Z9-EXP-4ne3.pdb1-A-0-A-1.pdb
Q8N302	Q8N302	1	0	Dom_dom_model	1lgq	-	A	-	26.7	9.4	435	507	FHA	B	-	26.7	9.4	435	507	FHA	Q8N302-Q8N302-MDD-FHA-FHA-1lgq-A-38-106-B-38-106.pdb
Q8N302	Q96EZ8	1	0	Dom_dom_model	1lgq	-	A	-	26.7	9.4	435	507	FHA	B	-	14.5	14.3	363	435	FHA	Q8N302-Q96EZ8-MDD-FHA-FHA-1lgq-A-38-106-B-38-106.pdb
Q8N335	Q8N335	1	0	Structure	2pla	1	B	0	100.0	97.7	4	346	-	A	0	100.0	97.7	4	346	-	Q8N335-Q8N335-EXP-2pla.pdb1-B-0-A-0.pdb
Q8N355	S6B2B6	1	0	Structure	6udj	1	L	0	63.5	43.2	29	129	-	K	0	60.7	46.2	20	146	-	Q8N355-S6B2B6-EXP-6udj.pdb1-L-0-K-0.pdb
Q8N371	Q8N371	1	0	Structure	3uyj	1	B	0	97.5	56.7	181	416	-	A	0	97.5	58.7	173	416	-	Q8N371-Q8N371-EXP-3uyj.pdb1-B-0-A-0.pdb
Q8N3C7	Q8N3C7	1	0	Structure	2z0w	1	A	0	100.0	10.2	485	556	-	A	1	100.0	10.2	485	556	-	Q8N3C7-Q8N3C7-EXP-2z0w.pdb1-A-0-A-1.pdb
Q8N3F8	Q9H223	1	0	Model	2ksp	1	B	0	100.0	1.7	419	433	-	A	0	77.0	18.5	436	535	-	Q8N3F8-Q9H223-MDL-2ksp.pdb1-B-0-A-0.pdb
Q8N3F8	Q9H4M9	1	0	Structure	2ksp	1	B	0	100.0	1.7	419	433	-	A	0	99.0	19.1	433	534	-	Q8N3F8-Q9H4M9-EXP-2ksp.pdb1-B-0-A-0.pdb
Q8N3F8	Q9NZN3	1	0	Model	2ksp	1	B	0	100.0	1.7	419	433	-	A	0	84.0	18.7	433	532	-	Q8N3F8-Q9NZN3-MDL-2ksp.pdb1-B-0-A-0.pdb
Q8N3K9	Q8N3K9	1	0	Dom_dom_model	6msv	-	F	-	15.8	1.7	3717	3789	fn3	L	-	15.8	1.7	3717	3789	fn3	Q8N3K9-Q8N3K9-MDD-fn3-fn3-6msv-F-1093-1163-L-1093-1163.pdb
Q8N3R9	Q8N3R9	1	0	Structure	1y76	-	D	-	100.0	8.9	118	177	-	B	-	100.0	8.9	118	177	-	Q8N3R9-Q8N3R9-EXP-pdb1y76.ent-D-0-B-0.pdb
Q8N3R9	Q96JB8	1	0	Model	3o46	1	A	0	44.0	12.1	253	334	-	A	2	57.8	13.0	151	233	-	Q8N3R9-Q96JB8-MDL-3o46.pdb1-A-0-A-2.pdb
Q8N3R9	Q9HAP6	1	0	Dom_dom_model	2rcz	-	B	-	20.5	10.8	258	331	PDZ	A	-	25.3	37.7	94	172	PDZ	Q8N3R9-Q9HAP6-MDD-PDZ-PDZ-2rcz-B-186-261-A-186-261.pdb
Q8N3R9	Q9NUP9	1	0	Dom_dom_model	2rcz	-	B	-	20.5	10.8	258	331	PDZ	A	-	27.7	39.6	94	172	PDZ	Q8N3R9-Q9NUP9-MDD-PDZ-PDZ-2rcz-B-186-261-A-186-261.pdb
Q8N3R9	Q9NY99	1	0	Dom_dom_model	2rcz	-	A	-	20.5	10.8	258	331	PDZ	B	-	22.9	14.7	74	153	PDZ	Q8N3R9-Q9NY99-MDD-PDZ-PDZ-2rcz-A-186-261-B-186-261.pdb
Q8N448	Q8N448	1	0	Structure	5din	1	B	0	99.2	17.8	19	141	-	A	0	100.0	17.4	21	140	-	Q8N448-Q8N448-EXP-5din.pdb1-B-0-A-0.pdb
Q8N448	Q8TBB1	1	0	Model	5h7r	1	D	0	68.0	17.7	21	142	-	D	1	100.0	17.0	12	135	-	Q8N448-Q8TBB1-MDL-5h7r.pdb1-D-0-D-1.pdb
Q8N448	Q9NPD8	1	0	Model	5h7s	1	B	0	68.0	17.7	21	142	-	A	0	44.5	74.1	6	151	-	Q8N448-Q9NPD8-MDL-5h7s.pdb1-B-0-A-0.pdb
Q8N448	Q9UPQ7	1	0	Model	4h11	3	A	1	41.2	12.0	600	682	-	B	0	40.7	8.5	250	340	-	Q8N448-Q9UPQ7-MDL-4h11.pdb3-A-1-B-0.pdb
Q8N474	Q8N474	1	0	Model	5wbs	1	B	0	41.1	34.1	62	168	-	A	0	40.0	36.6	62	176	-	Q8N474-Q8N474-MDL-5wbs.pdb1-B-0-A-0.pdb
Q8N488	Q99496	1	0	Structure	3ixs	2	D	0	97.0	14.5	144	176	-	C	0	99.1	33.0	223	333	-	Q8N488-Q99496-EXP-3ixs.pdb2-D-0-C-0.pdb
Q8N4C7	Q9H115	1	0	Model	6ip1	1	B	0	50.9	18.0	209	261	-	H	0	84.4	97.0	4	292	-	Q8N4C7-Q9H115-MDL-6ip1.pdb1-B-0-H-0.pdb
Q8N4E4	Q8N4E4	1	0	Structure	3evi	1	B	0	100.0	49.0	88	205	-	A	0	100.0	49.0	88	205	-	Q8N4E4-Q8N4E4-EXP-3evi.pdb1-B-0-A-0.pdb
Q8N4E7	Q8N4E7	1	0	Structure	1r03	1	A	3	100.0	70.7	66	236	-	A	19	100.0	70.7	66	236	-	Q8N4E7-Q8N4E7-EXP-1r03.pdb1-A-3-A-19.pdb
Q8N4G2	Q8NDX1	1	0	Model	1r8s	2	A	0	47.5	82.3	15	172	-	E	0	35.3	14.5	591	743	-	Q8N4G2-Q8NDX1-MDL-1r8s.pdb2-A-0-E-0.pdb
Q8N4J0	Q8N4J0	1	0	Structure	5yf0	1	B	0	100.0	85.8	59	409	-	A	0	96.0	85.6	60	409	-	Q8N4J0-Q8N4J0-EXP-5yf0.pdb1-B-0-A-0.pdb
Q8N4P3	Q8N4P3	1	0	Structure	3nr1	1	B	0	100.0	99.4	2	179	-	A	0	100.0	99.4	2	179	-	Q8N4P3-Q8N4P3-EXP-3nr1.pdb1-B-0-A-0.pdb
Q8N4T8	Q8N4T8	1	0	Structure	4cqm	1	J	0	100.0	100.0	1	237	-	K	0	97.5	100.0	1	237	-	Q8N4T8-Q8N4T8-EXP-4cqm.pdb1-J-0-K-0.pdb
Q8N4T8	Q92506	1	0	Structure	4cqm	4	F	0	100.0	100.0	1	237	-	H	0	95.8	99.6	2	261	-	Q8N4T8-Q92506-EXP-4cqm.pdb4-F-0-H-0.pdb
Q8N539	Q8N539	1	0	Structure	4m7h	1	A	0	100.0	47.5	239	457	-	A	2	100.0	47.5	239	457	-	Q8N539-Q8N539-EXP-4m7h.pdb1-A-0-A-2.pdb
Q8N543	Q8N543	1	0	Structure	4nhy	5	B	1	88.8	95.8	24	542	-	A	0	88.8	95.8	24	542	-	Q8N543-Q8N543-EXP-4nhy.pdb5-B-1-A-0.pdb
Q8N554	Q96BR9	1	0	Dom_dom_model	5v3g	-	G	-	52.2	3.7	496	518	zf-C2H2	A	-	50.0	5.2	310	333	zf-C2H2	Q8N554-Q96BR9-MDD-zf-C2H2-zf-C2H2-5v3g-G-719-741-A-747-769.pdb
Q8N5I3	Q8N5I3	1	0	Model	6ocp	1	D	0	45.5	36.4	2	100	-	E	0	46.5	36.4	2	100	-	Q8N5I3-Q8N5I3-MDL-6ocp.pdb1-D-0-E-0.pdb
Q8N5I4	Q8NBQ5	1	0	Dom_dom_model	1x7h	-	A	-	24.2	56.1	45	250	adh_short	B	-	28.4	62.7	38	228	adh_short	Q8N5I4-Q8NBQ5-MDD-adh_short-adh_short-1x7h-A-7-203-B-7-203.pdb
Q8N5K1	Q8N5K1	1	0	Structure	4ooa	1	B	0	97.0	48.9	69	134	-	A	0	97.0	48.9	68	133	-	Q8N5K1-Q8N5K1-EXP-4ooa.pdb1-B-0-A-0.pdb
Q8N5N7	Q8N983	1	0	Structure	5oom	1	h	0	97.1	65.2	56	158	-	b	0	100.0	68.8	2	149	-	Q8N5N7-Q8N983-EXP-5oom.pdb1-h-0-b-0.pdb
Q8N5N7	Q9BQC6	1	0	Structure	5oom	1	h	0	97.1	65.2	56	158	-	o	0	100.0	77.5	24	102	-	Q8N5N7-Q9BQC6-EXP-5oom.pdb1-h-0-o-0.pdb
Q8N5N7	Q9BYD3	1	0	Structure	5oom	1	h	0	97.1	65.2	56	158	-	F	0	100.0	80.4	45	294	-	Q8N5N7-Q9BYD3-EXP-5oom.pdb1-h-0-F-0.pdb
Q8N5N7	Q9P015	1	0	Structure	3j7y	1	h	0	97.1	65.2	56	158	-	M	0	100.0	97.0	10	296	-	Q8N5N7-Q9P015-EXP-3j7y.pdb1-h-0-M-0.pdb
Q8N5Y2	Q8N5Y2	1	0	Structure	3oa6	1	B	0	100.0	16.1	9	92	-	A	0	100.0	16.1	9	92	-	Q8N5Y2-Q8N5Y2-EXP-3oa6.pdb1-B-0-A-0.pdb
Q8N5Y8	Q8N5Y8	1	0	Structure	6hxr	1	B	0	87.4	83.9	5	274	-	A	0	88.5	83.9	5	274	-	Q8N5Y8-Q8N5Y8-EXP-6hxr.pdb1-B-0-A-0.pdb
Q8N5Z0	Q8N5Z0	1	0	Structure	6d0a	1	A	0	100.0	100.0	1	425	-	A	1	100.0	100.0	1	425	-	Q8N5Z0-Q8N5Z0-EXP-6d0a.pdb1-A-0-A-1.pdb
Q8N5Z5	Q8N5Z5	1	0	Model	3drx	1	D	0	78.5	53.3	27	197	-	C	0	79.1	53.3	27	197	-	Q8N5Z5-Q8N5Z5-MDL-3drx.pdb1-D-0-C-0.pdb
Q8N608	Q8N608	1	0	Structure	4wjl	1	B	0	99.7	90.3	65	783	-	A	0	99.7	90.1	66	782	-	Q8N608-Q8N608-EXP-4wjl.pdb1-B-0-A-0.pdb
Q8N653	Q8N653	1	0	Model	4j8z	1	A	0	32.5	17.7	664	812	-	A	1	32.5	17.7	664	812	-	Q8N653-Q8N653-MDL-4j8z.pdb1-A-0-A-1.pdb
Q8N680	Q8N680	1	0	Model	2vpk	1	A	0	36.0	21.6	3	113	-	A	1	36.0	21.6	3	113	-	Q8N680-Q8N680-MDL-2vpk.pdb1-A-0-A-1.pdb
Q8N680	Q99592	1	0	Model	2vpk	1	A	1	36.0	21.6	3	113	-	A	0	42.5	21.6	6	118	-	Q8N680-Q99592-MDL-2vpk.pdb1-A-1-A-0.pdb
Q8N6N7	Q8N6N7	1	0	Structure	3epy	1	A	0	100.0	100.0	1	88	-	A	1	100.0	100.0	1	88	-	Q8N6N7-Q8N6N7-EXP-3epy.pdb1-A-0-A-1.pdb
Q8N6P7	Q9GZX6	1	0	Structure	3dlq	1	R	0	95.7	36.4	20	228	-	I	0	93.5	77.7	41	179	-	Q8N6P7-Q9GZX6-EXP-3dlq.pdb1-R-0-I-0.pdb
Q8N6T3	Q8N6T3	1	0	Structure	3o47	2	B	0	94.9	34.0	1	138	-	B	1	94.9	34.0	1	138	-	Q8N6T3-Q8N6T3-EXP-3o47.pdb2-B-0-B-1.pdb
Q8N6T7	Q8N6T7	1	0	Structure	3k35	7	F	0	98.6	80.0	14	297	-	B	4	97.5	79.7	15	297	-	Q8N6T7-Q8N6T7-EXP-3k35.pdb7-F-0-B-4.pdb
Q8N6U8	Q9HC97	1	0	Dom_dom_model	2y03	-	B	-	22.2	45.9	44	324	7tm_1	A	-	19.9	76.7	38	276	7tm_1	Q8N6U8-Q9HC97-MDD-7tm_1-7tm_1-2y03-B-58-343-A-58-343.pdb
Q8N720	Q96EG3	1	0	Model	4m9v	3	F	0	42.6	11.0	377	430	-	C	0	45.0	11.3	415	474	-	Q8N720-Q96EG3-MDL-4m9v.pdb3-F-0-C-0.pdb
Q8N720	Q9H707	1	0	Model	1p47	1	A	0	40.9	18.5	209	299	-	B	0	42.2	19.9	322	402	-	Q8N720-Q9H707-MDL-1p47.pdb1-A-0-B-0.pdb
Q8N7H5	Q8N7H5	1	0	Structure	4m6t	2	A	2	61.1	28.4	170	320	-	A	5	61.1	28.4	170	320	-	Q8N7H5-Q8N7H5-EXP-4m6t.pdb2-A-2-A-5.pdb
Q8N7H5	Q8WVC0	1	0	Structure	4m6t	2	A	5	61.1	28.4	170	320	-	A	0	93.5	14.0	370	462	-	Q8N7H5-Q8WVC0-EXP-4m6t.pdb2-A-5-A-0.pdb
Q8N884	Q8N884	1	0	Structure	4lev	3	B	1	98.6	70.1	157	522	-	A	0	98.6	70.1	157	522	-	Q8N884-Q8N884-EXP-4lev.pdb3-B-1-A-0.pdb
Q8N8E2	Q8N8E2	1	0	Model	1p47	1	B	0	42.2	15.0	414	494	-	A	0	42.9	15.2	413	494	-	Q8N8E2-Q8N8E2-MDL-1p47.pdb1-B-0-A-0.pdb
Q8N8E2	Q9NTW7	1	0	Model	1p47	1	B	0	42.2	15.0	414	494	-	A	0	41.2	13.2	296	380	-	Q8N8E2-Q9NTW7-MDL-1p47.pdb1-B-0-A-0.pdb
Q8N8G2	Q99594	1	0	Model	5z2q	2	D	0	65.6	10.1	76	107	-	A	0	77.9	49.9	218	434	-	Q8N8G2-Q99594-MDL-5z2q.pdb2-D-0-A-0.pdb
Q8N8N7	Q8N8N7	1	0	Structure	2zb8	2	A	0	98.8	98.6	1	346	-	A	1	98.8	98.6	1	346	-	Q8N8N7-Q8N8N7-EXP-2zb8.pdb2-A-0-A-1.pdb
Q8N8S7	Q8N8S7	1	0	Structure	5n9c	1	B	0	100.0	18.6	2	111	-	A	0	100.0	18.8	1	111	-	Q8N8S7-Q8N8S7-EXP-5n9c.pdb1-B-0-A-0.pdb
Q8N8S7	Q9UGI8	1	0	Structure	2iyb	1	A	0	100.0	19.1	1	113	-	E	0	100.0	15.2	358	421	-	Q8N8S7-Q9UGI8-EXP-2iyb.pdb1-A-0-E-0.pdb
Q8N8U2	Q8N8U2	1	0	Structure	5jjz	2	A	0	100.0	10.5	2	54	-	A	1	100.0	10.5	2	54	-	Q8N8U2-Q8N8U2-EXP-5jjz.pdb2-A-0-A-1.pdb
Q8N8V4	Q9Y6N9	1	0	Model	3k1r	1	B	0	52.7	17.7	344	417	-	A	0	99.5	34.8	1	192	-	Q8N8V4-Q9Y6N9-MDL-3k1r.pdb1-B-0-A-0.pdb
Q8N8Y5	Q8NCK3	1	0	Model	4m9v	3	C	0	44.4	27.3	112	165	-	F	0	47.5	13.4	295	353	-	Q8N8Y5-Q8NCK3-MDL-4m9v.pdb3-C-0-F-0.pdb
Q8N983	Q9BQC6	1	0	Structure	5oom	1	b	0	100.0	68.8	2	149	-	o	0	100.0	77.5	24	102	-	Q8N983-Q9BQC6-EXP-5oom.pdb1-b-0-o-0.pdb
Q8N983	Q9BYC9	1	0	Structure	5oom	1	b	0	100.0	68.8	2	149	-	R	0	100.0	94.0	10	149	-	Q8N983-Q9BYC9-EXP-5oom.pdb1-b-0-R-0.pdb
Q8N983	Q9BYD1	1	0	Structure	5oom	1	b	0	100.0	68.8	2	149	-	K	0	100.0	99.4	2	178	-	Q8N983-Q9BYD1-EXP-5oom.pdb1-b-0-K-0.pdb
Q8N983	Q9H9J2	1	0	Structure	5oom	1	b	0	100.0	68.8	2	149	-	c	0	96.2	86.1	31	316	-	Q8N983-Q9H9J2-EXP-5oom.pdb1-b-0-c-0.pdb
Q8N983	Q9NWU5	1	0	Structure	5oom	1	b	0	100.0	68.8	2	149	-	T	0	95.8	80.6	41	206	-	Q8N983-Q9NWU5-EXP-5oom.pdb1-b-0-T-0.pdb
Q8N983	Q9Y6G3	1	0	Structure	5oom	1	b	0	100.0	68.8	2	149	-	a	0	75.9	76.1	35	142	-	Q8N983-Q9Y6G3-EXP-5oom.pdb1-b-0-a-0.pdb
Q8N987	Q8N987	1	0	Dom_dom_model	1xbw	-	A	-	6.7	20.8	253	325	ABM	B	-	7.6	18.2	253	316	ABM	Q8N987-Q8N987-MDD-ABM-ABM-1xbw-A-2-79-B-2-82.pdb
